Gap_4_Candles,Opening_5th_Candle,Max_Next_4,Min_Next_4
2.107,1779.725,1780.088,1778.818
2.007,1779.548,1780.328,1779.068
1.88,1779.632,1780.688,1779.068
1.313,1779.228,1780.758,1779.178
1.27,1779.782,1781.185,1779.467
1.26,1779.622,1781.185,1779.568
1.62,1780.458,1781.195,1779.892
1.58,1780.498,1781.195,1779.937
1.718,1781.165,1781.785,1780.058
1.617,1780.805,1782.398,1780.435
1.303,1781.105,1782.398,1780.535
1.258,1780.855,1782.398,1780.688
1.727,1781.775,1782.398,1780.605
1.963,1780.688,1781.785,1780.605
1.863,1781.695,1781.695,1780.605
1.71,1781.225,1781.655,1780.345
1.793,1781.305,1781.655,1780.245
1.18,1781.378,1781.638,1779.945
1.09,1780.848,1782.208,1779.695
1.31,1780.555,1782.218,1779.695
1.41,1781.025,1782.218,1779.695
1.693,1779.975,1782.218,1779.695
2.513,1782.038,1783.978,1779.138
2.523,1780.898,1783.978,1778.248
2.523,1780.645,1783.978,1776.345
2.523,1781.245,1783.978,1773.615
4.84,1779.328,1779.407,1773.615
5.73,1778.628,1778.638,1773.615
7.633,1776.585,1776.675,1773.615
10.363,1774.985,1778.015,1774.485
5.792,1775.708,1778.818,1774.485
5.023,1774.645,1778.818,1774.495
3.06,1776.558,1778.818,1776.485
3.53,1777.965,1780.078,1777.707
4.333,1778.228,1780.215,1777.707
4.323,1778.545,1780.858,1777.707
2.333,1777.807,1781.148,1777.707
2.371,1779.758,1781.708,1779.405
2.508,1779.445,1781.708,1779.405
3.151,1780.828,1781.708,1779.945
3.441,1781.108,1782.832,1779.945
2.303,1781.435,1783.105,1779.945
2.303,1780.475,1783.308,1779.945
1.763,1780.268,1783.308,1780.038
2.887,1782.758,1783.308,1780.038
3.16,1782.998,1783.308,1779.548
3.363,1780.605,1782.328,1779.548
3.27,1781.307,1782.328,1779.548
3.27,1780.598,1781.798,1779.548
3.76,1780.158,1781.798,1777.715
2.78,1780.635,1781.595,1775.937
2.78,1781.435,1781.555,1775.868
2.25,1779.698,1780.095,1775.868
4.083,1778.117,1780.115,1775.868
5.658,1775.958,1780.115,1775.868
5.687,1778.535,1781.105,1778.045
4.227,1779.985,1781.455,1778.258
4.247,1779.078,1781.618,1778.258
4.247,1778.418,1781.847,1778.388
3.06,1780.618,1781.847,1780.148
3.197,1780.899,1781.847,1779.358
3.36,1781.328,1781.847,1779.358
3.459,1780.818,1782.178,1779.358
1.699,1781.098,1783.058,1779.358
2.489,1779.695,1783.058,1779.665
2.489,1781.528,1783.058,1779.775
2.82,1782,1783.298,1779.775
3.7,1781.708,1785.458,1779.775
3.393,1779.798,1785.458,1779.788
3.283,1782.478,1785.458,1780.378
3.523,1781.305,1785.458,1780.625
5.683,1784.735,1785.278,1780.625
5.67,1781.708,1785.278,1777.735
5.08,1782.928,1785.278,1777.735
4.833,1783.458,1785.258,1777.735
4.653,1781.757,1784.418,1777.735
7.543,1779.308,1784.418,1778.905
7.543,1783.048,1784.418,1778.898
7.523,1783.078,1784.418,1778.898
6.683,1782.578,1782.828,1777.735
5.513,1779.548,1781.675,1777.735
5.52,1780.975,1781.675,1777.485
5.52,1779.455,1780.075,1777.485
5.093,1778.118,1779.508,1777.485
3.94,1778.698,1779.745,1777.485
4.19,1778.008,1779.745,1777.655
2.59,1778.277,1779.785,1777.655
2.023,1777.728,1779.785,1777.655
2.26,1779.375,1779.785,1777.485
2.09,1778.178,1779.785,1776.715
2.13,1779.045,1779.228,1775.545
2.13,1778.805,1779.128,1775.545
2.3,1777.515,1777.845,1775.545
3.07,1776.988,1777.345,1775.545
3.683,1776.055,1777.345,1775.575
3.583,1777.115,1777.598,1775.575
2.3,1776.568,1777.598,1775.575
1.8,1776.665,1777.598,1775.335
1.77,1776.968,1777.598,1775.335
2.023,1776.698,1777.148,1775.335
2.023,1776.705,1776.715,1775.335
2.263,1776.475,1777.007,1775.415
2.263,1776.165,1777.048,1775.415
1.813,1775.605,1777.048,1775.565
1.38,1776.367,1777.048,1775.535
1.592,1776.268,1777.048,1775.297
1.633,1776.185,1776.365,1775.198
1.483,1776.015,1776.218,1775.198
1.513,1775.885,1776.175,1775.198
1.751,1775.378,1776.175,1775.198
1.167,1775.748,1776.175,1772.355
1.02,1776.015,1776.175,1772.098
0.977,1775.475,1775.548,1769.758
0.977,1775.375,1775.395,1769.758
3.82,1772.548,1773.075,1767.408
4.077,1772.405,1772.415,1767.248
5.79,1770.748,1772.215,1766.325
5.637,1771.715,1771.715,1766.325
5.667,1769.268,1771.198,1766.325
5.167,1767.348,1772.175,1766.325
5.89,1768.585,1773.005,1768.385
5.39,1769.535,1773.005,1769.165
4.873,1771.188,1773.005,1770.888
5.85,1771.865,1773.005,1770.888
4.62,1772.038,1772.758,1770.888
3.84,1771.408,1772.158,1770.888
2.117,1771.575,1772.158,1771.025
2.117,1771.628,1772.158,1771.078
1.87,1771.865,1772.048,1771.078
1.27,1771.758,1771.998,1770.945
1.133,1771.168,1771.858,1770.898
1.08,1771.598,1771.765,1769.765
0.97,1771.568,1771.765,1768.668
1.053,1770.975,1771.765,1768.638
0.96,1771.568,1771.715,1768.178
2,1770.005,1770.858,1767.518
3.097,1769.085,1770.385,1767.515
3.127,1769.355,1770.385,1767.515
3.537,1769.565,1770.385,1766.145
3.34,1768.528,1769.278,1766.145
2.87,1768.595,1769.255,1766.138
2.87,1768.385,1769.648,1766.138
4.24,1767.035,1770.408,1766.138
3.133,1766.578,1770.408,1766.138
3.117,1768.548,1770.408,1768.055
3.51,1769.358,1770.478,1768.055
4.27,1768.978,1770.478,1767.805
4.27,1769.708,1770.478,1763.258
2.353,1770.108,1770.478,1763.258
2.423,1769.705,1769.908,1763.258
2.673,1767.888,1768.405,1763.258
7.22,1764.255,1767.595,1763.558
7.22,1766.435,1767.628,1765.488
6.65,1766.195,1767.628,1764.318
5.147,1767.435,1767.628,1764.318
4.037,1766.975,1767.628,1764.318
2.14,1766.538,1768.945,1764.318
3.31,1765.705,1768.945,1765.555
3.31,1766.678,1768.945,1764.198
3.31,1766.275,1768.945,1764.198
4.627,1766.948,1768.655,1762.498
3.39,1766.568,1769.778,1762.498
4.747,1766.675,1771.058,1762.498
4.747,1764.268,1771.068,1762.498
6.157,1767.528,1772.108,1766.405
7.28,1769.398,1773.875,1766.798
8.56,1770.988,1774.478,1766.798
8.57,1769.458,1774.678,1766.798
5.703,1769.438,1774.678,1769.255
7.077,1773.628,1774.798,1771.245
7.68,1773.008,1774.798,1771.245
7.88,1772.455,1774.798,1771.245
5.423,1773.218,1775.758,1771.278
3.553,1771.868,1775.758,1771.278
3.553,1773.415,1775.758,1773.075
3.553,1774.608,1775.758,1773.735
4.48,1775.285,1775.638,1773.735
4.48,1774.318,1775.638,1773.735
2.683,1774.805,1775.425,1773.735
2.023,1774.735,1775.425,1772.698
1.903,1774.668,1775.338,1772.305
1.903,1774.535,1775.005,1772.305
1.69,1774.458,1776.158,1770.268
2.727,1774.055,1776.628,1770.268
3.033,1772.895,1782.348,1770.268
2.7,1773.638,1782.348,1770.268
5.89,1773.325,1782.348,1773.198
6.36,1775.788,1782.348,1773.918
12.08,1779.938,1782.168,1777.918
12.08,1781.518,1782.068,1778.965
9.15,1780.118,1782.368,1779.795
8.43,1781.828,1782.425,1779.898
4.25,1780.585,1782.425,1780.048
3.103,1781.778,1782.425,1780.958
2.573,1782.105,1782.425,1780.968
2.527,1781.508,1782.185,1780.968
2.377,1781.858,1782.535,1780.968
1.467,1781.068,1783.018,1781.038
1.457,1781.348,1783.432,1781.118
1.217,1781.148,1783.432,1781.148
1.567,1782.525,1783.432,1782.328
1.98,1782.888,1783.925,1782.328
2.314,1783.038,1785.518,1782.365
2.284,1782.538,1785.518,1782.365
1.104,1782.525,1785.518,1782.365
1.597,1783.765,1785.518,1783.248
3.153,1785.168,1786.608,1783.795
3.153,1784.082,1787.892,1783.795
3.153,1784.088,1789.238,1783.878
2.27,1784.608,1789.538,1783.945
2.813,1785.998,1789.875,1785.905
4.097,1787.848,1789.875,1786.997
5.36,1788.575,1789.875,1786.575
5.593,1788.845,1789.875,1785.928
3.97,1789.318,1789.368,1785.928
2.878,1787.408,1787.958,1785.928
3.3,1786.825,1787.108,1784.975
3.947,1786.595,1787.108,1784.425
3.44,1786.248,1786.828,1783.727
2.03,1786.138,1786.338,1783.558
2.133,1785,1785.238,1783.558
2.683,1784.488,1785.125,1783.558
3.101,1784.128,1785.558,1783.558
2.78,1784.278,1785.558,1783.747
1.68,1784.448,1785.558,1783.355
1.567,1785.045,1785.767,1783.355
2,1784.468,1785.767,1781.005
1.811,1784.228,1785.767,1779.725
2.203,1784.485,1785.767,1778.778
2.412,1784.955,1785.215,1776.955
4.762,1781.438,1781.478,1776.955
6.042,1780.208,1781.485,1776.955
6.989,1779.398,1781.538,1776.955
8.26,1778.345,1781.538,1777.705
4.523,1778.388,1781.538,1778.047
4.53,1781.087,1781.538,1777.077
4.583,1779.715,1781.328,1775.488
3.833,1781.115,1781.328,1775.488
3.491,1779.497,1779.678,1775.488
4.461,1777.138,1778.285,1775.488
5.84,1777.398,1778.285,1774.465
5.84,1777.265,1777.848,1774.465
4.19,1777.287,1777.485,1773.254
2.797,1775.845,1776.498,1772.065
3.82,1775.795,1776.498,1772.065
3.383,1774.705,1775.358,1772.065
4.231,1775.265,1777.238,1772.065
4.433,1773.275,1777.298,1772.067
4.433,1774.175,1777.298,1772.067
3.293,1774.405,1777.298,1774.175
5.173,1776.715,1778.048,1775.368
5.231,1777.175,1778.748,1774.775
5.231,1776.587,1780.418,1774.775
3.123,1775.898,1781.318,1774.775
2.68,1776.898,1781.318,1771.885
3.973,1775.698,1781.318,1764.518
5.643,1780.248,1781.318,1764.378
6.543,1779.998,1780.258,1757.118
9.433,1772.975,1773.258,1756.028
16.8,1767.538,1769.298,1756.028
16.94,1768.105,1768.105,1756.028
23.14,1757.698,1769.988,1756.028
17.23,1761.845,1769.988,1761.068
13.27,1762.125,1769.988,1761.465
12.077,1766.068,1769.988,1764.818
13.96,1768.548,1769.658,1765.985
8.92,1768.828,1769.318,1765.985
8.523,1768.048,1768.978,1765.985
5.17,1767.078,1768.978,1765.985
3.673,1766.905,1769.125,1766.435
3.333,1768.038,1769.125,1767.268
2.993,1767.498,1769.535,1767.268
2.993,1768.525,1769.535,1767.598
2.69,1768.528,1769.535,1767.538
1.857,1768.825,1769.535,1767.538
2.267,1768.378,1769.798,1767.538
1.937,1767.935,1771.998,1767.538
1.997,1768.078,1774.068,1767.978
1.997,1769.038,1774.068,1768.548
2.26,1768.565,1774.068,1768.565
4.46,1771.845,1774.275,1771.698
6.09,1773.258,1774.728,1772.437
5.52,1773.258,1774.798,1772.437
5.503,1773.338,1774.798,1772.348
2.577,1774.285,1774.798,1771.548
2.291,1774.598,1774.798,1771.548
2.361,1774.385,1774.385,1771.355
2.45,1772.798,1773.008,1770.868
3.25,1771.698,1772.898,1770.755
3.25,1771.878,1772.898,1770.755
3.03,1771.375,1772.928,1770.755
2.14,1771.058,1773.125,1770.755
2.143,1771.278,1773.238,1770.855
2.143,1771.848,1773.588,1771.848
2.173,1772.895,1773.588,1770.868
2.37,1772.928,1773.588,1770.058
2.383,1773.148,1773.588,1768.497
1.74,1773.068,1773.078,1768.497
2.72,1771.592,1771.628,1766.398
3.53,1770.758,1771.128,1766.398
5.091,1769.538,1770.138,1766.398
4.581,1769.675,1770.138,1766.398
5.23,1767.218,1769.538,1766.498
4.73,1768.297,1769.538,1766.498
3.74,1768.698,1769.228,1766.498
3.74,1768.545,1769.228,1766.498
3.04,1766.708,1769.228,1766.205
3.04,1767.548,1768.128,1765.278
2.73,1767.049,1768.088,1765.278
2.73,1767.568,1767.568,1765.278
3.023,1766.488,1767.218,1765.278
2.85,1765.725,1768.075,1765.458
2.81,1765.978,1769.228,1765.865
2.29,1766.198,1769.228,1766.008
1.94,1767.218,1769.228,1767.148
2.617,1767.915,1769.335,1767.625
3.363,1769.025,1769.335,1766.805
3.22,1768.548,1769.335,1766.805
2.08,1768.845,1770.148,1766.805
1.71,1768.058,1771.458,1766.805
2.53,1768.678,1772.808,1768.098
2.53,1768.698,1773.178,1768.118
3.343,1768.932,1773.178,1768.918
4.653,1771.188,1773.178,1769.715
4.71,1772.418,1773.178,1769.655
5.06,1771.958,1772.568,1768.135
4.26,1770.725,1771.918,1767.678
3.463,1770.728,1772.043,1767.678
3.523,1769.785,1772.043,1767.678
4.433,1768.818,1772.043,1767.678
4.24,1770.585,1772.043,1768.545
4.365,1771.643,1771.893,1768.038
4.365,1769.645,1770.355,1767.028
4.365,1769.478,1770.068,1766.925
3.498,1769.128,1769.378,1766.925
3.855,1768.858,1768.858,1766.565
3.327,1768.378,1769.595,1766.565
3.143,1767.255,1770.208,1766.565
2.453,1766.965,1771.068,1766.565
2.293,1768.385,1772.378,1768.068
3.03,1769.108,1772.378,1768.645
3.643,1769.898,1772.378,1768.498
4.503,1770.838,1772.378,1767.715
4.31,1772.155,1772.338,1765.758
3.733,1771.055,1771.148,1765.398
3.88,1770.458,1770.998,1765.398
4.663,1767.888,1771.845,1765.398
6.58,1768.678,1771.845,1765.398
5.75,1768.688,1771.845,1766.868
5.6,1769.338,1771.845,1765.898
6.447,1770.468,1771.755,1764.108
6.447,1770.743,1771.178,1764.108
4.977,1768.955,1771.278,1764.108
5.947,1768.965,1771.958,1764.108
7.647,1766.848,1772.158,1766.445
7.07,1769.665,1772.158,1767.038
7.17,1771.228,1772.158,1766.315
7.85,1770.328,1772.158,1766.255
5.713,1770.344,1770.788,1766.255
5.12,1767.575,1768.608,1766.028
5.843,1768.538,1768.608,1765.575
5.903,1767.075,1768.198,1765.575
4.533,1767.705,1768.198,1765.575
2.58,1766.685,1768.548,1765.575
3.033,1766.068,1770.178,1765.935
2.623,1767.778,1770.438,1766.158
2.623,1767.138,1770.438,1766.158
2.973,1768.348,1770.438,1768.035
4.243,1770.148,1770.438,1768.838
4.28,1769.643,1770.238,1767.018
4.28,1770.138,1770.238,1767.018
2.403,1769.248,1770.205,1767.018
1.6,1770.115,1770.205,1766.698
3.22,1768.388,1769.368,1766.435
3.22,1768.085,1768.468,1766.435
3.187,1767.325,1768.615,1766.435
3.507,1766.968,1768.945,1766.435
2.933,1768.358,1769.068,1766.938
2.033,1767.058,1769.108,1765.945
2.18,1768.165,1769.108,1765.945
2.51,1768.805,1769.108,1765.945
2.13,1768.87,1769.108,1765.945
3.163,1766.508,1768.758,1766.425
3.163,1767.378,1768.758,1767.295
3.163,1768.138,1768.758,1767.398
3.163,1767.808,1769.015,1767.398
2.333,1768.548,1769.015,1767.235
1.463,1768.318,1769.115,1767.235
1.36,1768.388,1769.205,1767.235
1.617,1768.985,1770.798,1767.235
1.78,1768.298,1771.498,1767.815
1.88,1768.715,1771.498,1768.085
1.97,1769.038,1771.498,1768.975
3.563,1770.818,1772.068,1769.998
3.683,1770.618,1772.638,1769.998
3.413,1770.895,1773.768,1770.258
2.523,1770.783,1773.768,1770.373
2.07,1771.565,1773.768,1771.565
2.64,1772.598,1773.768,1771.575
3.51,1773.165,1774.255,1771.575
3.395,1772.688,1775.368,1771.575
2.203,1771.725,1775.578,1771.615
2.193,1773.548,1775.578,1773.125
2.68,1773.988,1775.578,1773.448
3.793,1775.158,1775.578,1773.448
3.963,1774.748,1774.888,1773.448
2.453,1774.778,1774.788,1773.077
2.13,1774.085,1774.483,1772.228
2.13,1774.188,1774.483,1772.228
1.44,1774.093,1774.483,1772.228
1.711,1773.108,1774.348,1772.228
2.255,1773.545,1777.148,1772.308
2.255,1773.985,1779.058,1772.308
2.255,1774.078,1779.935,1772.308
2.12,1774.348,1781.375,1774.335
4.84,1776.748,1781.375,1776.305
6.75,1778.633,1781.375,1776.868
7.627,1779.678,1781.375,1775.768
7.04,1779.975,1780.598,1774.565
5.07,1777.128,1779.365,1774.385
4.507,1779.208,1779.348,1774.385
5.607,1776.008,1776.825,1774.385
6.033,1774.835,1776.875,1774.385
4.98,1775.155,1778.835,1774.625
4.963,1775.648,1778.835,1775.105
2.44,1775.488,1778.835,1775.195
2.49,1776.455,1778.835,1775.978
4.21,1776.748,1779.338,1776.455
3.73,1777.128,1781.448,1776.728
3.64,1777.495,1782.588,1776.915
2.857,1778.715,1782.588,1777.778
2.883,1779.235,1782.588,1777.388
4.72,1781.115,1782.588,1777.388
5.673,1777.998,1781.625,1777.388
4.81,1778.088,1781.808,1777.388
5.2,1778.555,1785.368,1778.555
5.2,1780.733,1786.358,1779.175
4.237,1780.858,1786.898,1779.175
4.42,1779.865,1787.948,1779.665
6.813,1784.863,1789.438,1783.485
7.183,1785.413,1791.063,1784.298
7.723,1784.485,1792.875,1784.485
8.283,1786.798,1795.628,1786.575
5.953,1789.383,1796.228,1786.998
6.765,1787.688,1797.798,1787.628
8.39,1791.973,1797.798,1791.973
9.053,1794.195,1797.798,1792.248
9.23,1795.198,1797.798,1791.858
10.17,1793.645,1795.998,1790.353
5.825,1794.285,1795.998,1790.353
5.55,1792.818,1794.088,1790.353
5.94,1792.208,1794.138,1790.353
5.645,1791.095,1794.308,1790.455
5.645,1792.375,1794.308,1791.698
3.735,1792.748,1794.308,1791.605
3.785,1793.265,1794.308,1790.498
3.853,1793.455,1793.518,1790.498
2.61,1792.733,1793.048,1790.498
2.703,1791.678,1792.978,1790.498
3.81,1791.578,1792.998,1790.565
3.02,1792.018,1793.128,1790.938
2.55,1791.948,1793.868,1790.958
2.48,1792.878,1793.868,1790.958
2.433,1791.938,1793.868,1790.685
2.19,1793.078,1793.868,1790.685
2.91,1792.078,1793.005,1790.685
2.91,1791.385,1792.875,1790.685
3.183,1791.755,1792.875,1790.715
3.183,1791.885,1793.298,1790.715
2.32,1791.645,1793.298,1791.485
2.19,1792.638,1793.298,1791.795
2.16,1792.475,1793.298,1791.898
2.583,1792.548,1793.168,1791.845
1.813,1792.588,1793.168,1791.758
1.503,1792.118,1793.168,1791.758
1.4,1792.445,1793.168,1791.655
1.323,1791.835,1792.978,1791.268
1.41,1791.922,1792.978,1791.268
1.41,1792.378,1793.078,1790.707
1.513,1791.945,1793.078,1790.707
1.71,1791.625,1793.078,1790.618
1.71,1792.468,1793.078,1790.618
2.371,1791.225,1792.168,1789.398
2.371,1791.405,1791.998,1788.715
2.46,1791.028,1791.998,1788.715
2.46,1791.098,1791.588,1788.715
2.77,1789.498,1791.028,1788.715
3.283,1789.295,1791.412,1789.095
3.283,1790.445,1791.412,1789.698
2.873,1789.945,1791.412,1789.776
2.313,1790.585,1791.412,1789.278
2.317,1790.552,1790.788,1788.908
1.714,1790.222,1790.378,1788.835
1.636,1790.231,1790.415,1788.835
2.134,1789.306,1790.415,1788.778
1.88,1789.095,1790.415,1788.318
1.543,1790.098,1790.415,1788.318
1.58,1789.635,1789.708,1788.318
1.637,1789.065,1789.708,1786.408
2.097,1788.515,1789.018,1783.788
2.097,1788.558,1788.998,1783.788
1.39,1788.568,1788.865,1783.788
3.3,1786.768,1787.408,1783.788
5.23,1784.418,1787.408,1783.868
5.21,1786.485,1787.408,1784.475
5.077,1787.128,1787.198,1784.475
3.62,1784.905,1787.268,1784.475
3.54,1785.395,1787.268,1784.475
2.933,1786.155,1787.268,1784.645
2.723,1786.258,1787.328,1784.417
2.793,1786.735,1789.335,1784.417
2.793,1786.462,1790.165,1784.417
2.623,1785.078,1790.458,1784.417
2.911,1786.848,1790.458,1785.658
4.918,1789.265,1790.458,1784.795
5.748,1789.338,1790.458,1784.745
6.041,1789.235,1789.398,1782.898
4.8,1785.658,1786.475,1782.517
5.663,1784.825,1786.058,1781.408
5.713,1785.365,1785.638,1781.408
6.5,1784.235,1784.718,1781.408
3.958,1782.835,1784.345,1781.408
4.65,1782.355,1784.345,1781.525
4.23,1782.395,1784.398,1781.795
3.31,1783.608,1786.668,1781.768
2.937,1783.598,1786.668,1780.628
2.82,1783.898,1786.668,1780.628
2.603,1782.685,1786.668,1780.628
4.9,1784.948,1787.318,1780.628
6.04,1783.465,1789.025,1781.948
6.04,1783.765,1790.832,1782.898
6.04,1786.158,1791.078,1785.755
6.69,1787.025,1792.205,1786.665
7.077,1788.245,1794.928,1788.245
7.934,1789.098,1798.878,1788.367
5.323,1790.075,1798.878,1788.538
5.54,1792.165,1798.878,1789.677
6.683,1794.808,1798.878,1789.677
10.511,1796.337,1796.868,1776.318
10.34,1793.758,1795.338,1773.678
9.201,1792.078,1795.338,1773.678
9.201,1794.628,1795.338,1773.678
20.55,1777.468,1785.188,1770.638
21.66,1784.312,1784.788,1770.638
21.66,1780.958,1781.258,1770.638
21.66,1775.598,1778.398,1770.638
14.55,1776.088,1778.078,1772.877
14.15,1775.815,1778.485,1772.877
10.62,1774.778,1778.485,1774.355
7.76,1775.908,1780.008,1775.758
5.201,1777.788,1780.008,1775.758
5.608,1776.708,1780.008,1775.758
4.13,1777.035,1780.008,1776.828
4.25,1778.245,1779.838,1777.508
4.25,1779.428,1779.758,1776.258
4.25,1779.248,1779.758,1776.075
3.18,1779.372,1779.712,1775.937
2.33,1777.607,1778.565,1775.937
3.5,1776.558,1779.862,1775.937
3.683,1776.688,1779.862,1775.937
3.775,1776.002,1779.862,1775.978
2.628,1778.145,1779.862,1777.985
3.925,1779.178,1779.852,1777.552
3.925,1779.562,1779.852,1777.552
3.884,1779.582,1779.785,1777.385
1.877,1778.708,1778.948,1777.385
2.3,1777.738,1779.368,1777.385
2.3,1777.985,1779.372,1777.385
2.4,1777.948,1779.372,1777.817
1.563,1778.628,1779.372,1777.788
1.983,1778.748,1779.372,1777.102
1.987,1778.517,1779.078,1776.658
1.555,1778.428,1779.078,1776.658
1.584,1778.578,1779.078,1776.658
2.27,1777.308,1779.578,1776.658
2.42,1777.088,1779.578,1777.088
2.42,1778.648,1779.628,1777.598
2.42,1778.558,1779.628,1777.895
2.92,1778.885,1779.868,1777.895
2.49,1779.425,1780.798,1777.895
2.03,1778.768,1782.075,1777.895
1.733,1779.178,1782.455,1779.085
1.973,1779.715,1782.455,1779.695
2.903,1780.648,1782.455,1780.448
4.18,1781.615,1783.238,1780.448
3.37,1781.048,1783.238,1780.448
2.76,1781.095,1783.238,1780.938
2.007,1781.712,1783.238,1781.318
2.79,1783.058,1783.228,1780.898
2.79,1782.615,1782.845,1780.395
2.3,1782.108,1782.298,1779.005
1.92,1781.758,1781.898,1777.558
2.33,1781.148,1781.158,1777.558
2.45,1780.538,1780.795,1777.558
3.293,1779.198,1779.448,1777.508
4.34,1778.738,1779.248,1776.048
3.6,1778.638,1779.248,1775.358
3.237,1778.245,1779.088,1775.358
1.94,1778.118,1778.138,1775.305
3.2,1776.448,1777.948,1775.305
3.89,1776.648,1777.948,1775.305
3.73,1776.048,1778.468,1775.305
2.833,1777.355,1778.468,1774.675
2.643,1777.058,1778.468,1774.675
2.643,1776.808,1778.468,1774.115
3.163,1777.688,1777.718,1774.115
3.793,1775.558,1776.798,1774.115
3.793,1776.528,1778.028,1774.115
4.353,1775.218,1778.728,1774.408
3.603,1775.108,1780.068,1774.408
2.683,1776.278,1780.068,1776.168
3.913,1778.018,1780.068,1777.455
4.32,1778.635,1780.068,1777.035
5.66,1778.468,1778.648,1776.885
3.9,1777.718,1778.558,1776.195
2.613,1777.938,1779.088,1776.195
3.033,1777.128,1779.308,1776.195
1.763,1776.895,1780.078,1776.195
2.363,1777.008,1780.078,1776.128
2.893,1778.568,1780.078,1772.978
3.113,1779.145,1780.078,1770.228
3.883,1778.268,1782.598,1770.228
3.95,1778.055,1782.928,1770.228
7.1,1772.998,1783.178,1770.228
9.85,1776.778,1783.178,1776.738
12.37,1781.688,1783.178,1778.598
12.7,1782.958,1784.115,1778.598
12.95,1779.078,1784.115,1778.685
6.44,1780.518,1784.115,1778.685
4.58,1781.32,1784.838,1779.108
5.517,1781.518,1784.838,1779.108
5.43,1780.118,1784.838,1779.108
5.43,1781.895,1784.838,1781.045
5.73,1782.855,1784.075,1781.045
5.73,1783.188,1785.278,1781.045
5.73,1781.968,1785.278,1781.968
3.793,1782.738,1785.278,1781.845
3.03,1784.055,1785.278,1781.845
4.233,1784.368,1784.688,1781.845
3.31,1782.738,1784.688,1781.845
3.433,1782.468,1785.628,1782.348
3.433,1784.105,1785.628,1783.048
2.843,1783.898,1785.628,1782.908
2.843,1784.178,1785.628,1782.878
3.28,1784.698,1785.098,1782.878
2.58,1784.045,1784.928,1782.878
2.72,1782.938,1785.298,1782.878
2.75,1784.445,1785.508,1783.098
2.22,1783.788,1785.508,1783.538
2.05,1784.438,1786.108,1784.005
2.42,1784.545,1787.065,1784.158
